gene	logFC	pvalue
VPS9	-0.647343763919075	0.592099353954557
RAD10	0.876938212131049	0.485233758304952
GIM5	-1.22888770222222	0.3389652403834
UTP14	-4.23740466004957	0.00360629298112096
PRE8	-0.0728130353288721	0.950795529247748
RPM2	0.552713836716911	0.642413664038852
UFO1	-0.00345966191921923	0.997671326073672
AIM33	-0.224826743393056	0.861459638368772
ALO1	-1.46847867117955	0.239605672569147
TUB1	-0.484930887472952	0.682798627558519
ATP18	0.351214313842768	0.767523640041415
TDA9	-0.0837534947615005	0.943447677418061
DUS1	-3.16171834269303	0.0240586475869522
CPR3	-0.292406052848965	0.805065522910359
BET5	-0.322232531909103	0.789026729544792
WAR1	0.495153351232559	0.679010144005761
HMG1	-0.917925759604174	0.447496473761437
FPR3	-0.91783870765853	0.446010714792369
RPL6A	-3.05242438051033	0.0255596310679795
TCB3	-0.378720145792156	0.748536955573552
COG8	-0.0309113403446937	0.97923352775931
DAK1	1.31020601225999	0.287587782369684
POB3	-0.762253724658999	0.525416389727132
ITT1	0.504626303328134	0.677034331750952
ERV41	-0.528711132851235	0.658256661939453
SMA2	0.691706670768443	0.583573388359144
ORC1	0.174025652746734	0.88325567970497
TEM1	0.0173631218198785	0.988566727912595
RPS1B	-3.17599084904847	0.0210224946518806
MFT1	0.11877025148867	0.920276011999947
PIF1	-0.988164646746079	0.418879276290153
OGG1	-2.01475327567803	0.125684023292662
NTE1	1.35580800833165	0.272816050083644
HUG1	0.941376320948679	0.455510450696026
SML1	0.796999843807257	0.505648623276993
CMP2	0.590703715578893	0.621341133791246
IMD4	-3.32694407924797	0.0165328958358511
SNR54	NA	NA
SPC2	-0.328930512787585	0.785386517338029
CYB2	2.08043583826555	0.110274904279897
SUP5	1.55676020314452	0.336936969264708
SUR7	-0.80107118164381	0.505466539003686
GAL80	-0.651468196483351	0.588898460757126
AIM32	0.249795899915828	0.838754806293169
RSE1	-0.340039431449084	0.774801315332441
GSF2	-0.742943293455823	0.534401940033999
PRM6	-1.11333870767539	0.493489814666084
PRP39	-1.14121222606112	0.354476293607143
RRN11	-1.60529845421674	0.209901432658625
CAT2	1.41113575673526	0.266573610594252
VPS71	0.0777145146854935	0.948633330865017
SUF7	2.30010836412724	0.126779211747051
YMD8	-0.10067611637839	0.932098698493219
CGI121	-0.377054781330922	0.758415007477541
AMD1	0.120640739711041	0.918627065710023
SRC1	0.922863742272985	0.445167370402499
RAD52	0.662008667081083	0.580925578237439
NDC1	-1.29529040975435	0.294803045072366
RCF1	-0.133840232877956	0.91118407651961
USA1	0.608787144606516	0.611250362145755
TSA1	-0.157098085867573	0.893646595685046
YOX1	-1.61950004156664	0.204775829666439
RPS18B	-3.4192505087022	0.0142016745756616
YML6	0.276805338764962	0.815987344391898
RPS17A	-2.30119009630083	0.0784707490748247
NSE5	-1.12053103164643	0.363472733889011
APT1	-3.23733270072346	0.019463411720755
UNG1	0.282341763654121	0.813238850931162
OST6	-1.54624750454927	0.220614247490764
PSP2	-1.15347326388732	0.348197265146111
PPZ1	-1.7965991912003	0.15905207236598
TAF11	-0.586561688045031	0.626266913710398
TRM9	-1.87030015241854	0.14847530718958
UBX2	0.673992800498161	0.575298662107312
ERV25	0.363725407293313	0.758211272592906
RAD33	0.0236608391312258	0.984516676264321
SPT5	-0.536118086457619	0.651734795850654
MRPL39	-0.242490764100804	0.840891536203861
ERG6	-0.823527016965254	0.49251659647486
YAP1	-0.514175904379892	0.665582930232482
GIS4	-0.669272038828528	0.57883817198019
TRM12	-1.08702045068656	0.384236950009637
GLO1	1.62454569984548	0.19518501824108
YPT7	-0.66334905709899	0.580921644838028
CDC5	-1.31699275112458	0.288607966176408
MIX17	0.85470196686116	0.477110568449696
AIM34	-0.569112689435064	0.650534345312001
MVP1	0.720469588929629	0.548884992158367
TAF4	-0.234287519587499	0.843494956027401
PLB2	-2.10512313701796	0.104004309366488
PLB1	2.11350005000812	0.102720723953407
ADI1	0.970047279993783	0.427465302979598
HXT2	-1.4204254808964	0.250551064138466
CLU1	-1.42930489480241	0.24845328767355
SEC59	0.383900639545634	0.748556640945687
SNR78	1.06554679564617	0.44279894303295
SNR77	1.2588105771084	0.40721237093608
SNR76	0.165697248655364	0.907339219311336
SNR75	0.542880318099452	0.739005787219918
SNR74	0.803951284693065	0.619971714878708
SNR73	-0.537028177376176	0.658461589034202
SNR72	0.154436458077832	0.920008066620505
BUD22	-3.37348947971015	0.0159810689158698
ERG5	-0.753807241982829	0.529778929651361
SOK2	-0.421484889624847	0.724219705167499
SPO20	2.06680127571164	0.13123158833741
STB4	0.178087064993578	0.88124311064245
FMS1	2.06083133355869	0.110867180622553
MAC1	0.906924794160425	0.456417081393775
UBC7	1.06942730542055	0.380243185806927
MSS1	0.277618553176754	0.821269287058404
MRPL3	-0.680492352599118	0.572554843870306
CSI1	0.910865402398944	0.479873554966579
PEX12	-0.491495408034215	0.684329577740161
TAP42	0.164280027975966	0.890919532203419
FAR8	0.722994891475485	0.548071512736377
RSF1	1.31530863179373	0.295361350373132
EIS1	0.392009199071699	0.740327985043022
HOF1	-0.781701956151117	0.519485519683325
ARP9	-1.11870886096373	0.36024854444082
IMP2	1.51890176286132	0.228411843884196
MIH1	1.18269729836753	0.336505380162623
MSN2	0.396822979217494	0.738336990906492
CCS1	-0.498568428184801	0.675330370596699
SUB1	-0.0969984364497486	0.93467429321429
YET2	2.00023512539632	0.132281771476054
ARA2	1.71523615361248	0.179442892058199
ARG80	0.196456965511931	0.871713189642058
MCM1	-0.0873931013378959	0.940975434103843
IOC4	0.114661879375036	0.922904742868076
NUP116	0.0702600403613208	0.952432116676934
CSM3	0.561855822978382	0.649580762469778
ERB1	-4.70985474670867	0.00154585539263086
FAR3	0.779127001021289	0.53850766881834
STB2	2.44480231786979	0.0667023097896982
STV1	0.545984277050088	0.646078288542086
BUB2	0.428887810812083	0.730099324624732
AAC1	2.62809774917475	0.0505837605770355
FET3	-1.02507447206394	0.397703379177698
SEN15	-1.24516742294443	0.34456838328654
SAM37	0.0446737566170785	0.970448439986698
RNA14	-0.468448043056996	0.693954849111909
ARG7	0.00635027472333525	0.99574939685144
RIM9	0.52446862483368	0.677866547944956
AEP1	0.356957535186971	0.764589552361631
KAR5	-0.356598078900752	0.771605702281856
SOV1	0.327954575554327	0.785069324260961
UBX4	0.0920223364708336	0.938305633742371
AVO2	1.7700423932483	0.172144431809019
NAT4	1.8764433006461	0.167336626741243
MOT3	0.806146585577371	0.504267630914224
TVP18	0.276102924193861	0.815942080057563
ABF2	-0.301326264576443	0.798702329536666
IRC21	-0.0648733925964228	0.957756422004459
RCO1	-0.24391229533424	0.83797883358407
PDS5	-0.53401505437134	0.656330552105411
VPS20	-0.0161820727197268	0.989359046029335
CTF18	0.191590427392931	0.872216289944328
SEC14	-1.66010484799212	0.187588133719537
NAM7	-1.10216997236557	0.365829460180379
ISF1	-0.453346305278702	0.704265115765976
ADH3	0.516779393749631	0.662768723179211
SEG1	0.671066738408956	0.574726887178494
VBA1	-0.481438410087629	0.686591047055133
YTA12	-0.556328801739052	0.640524303701655
NPL6	-0.682175478312274	0.569640445905662
AIP1	0.302518129200438	0.797971571704746
UTP15	-3.42760033318369	0.0147059564619358
CTF13	-0.928990220108133	0.469250241310606
SNO1	-0.87232629197944	0.505581159326828
SNZ1	-0.445357353474287	0.715867080705833
MTG1	0.0532125285578042	0.964759056868218
ATP25	-0.146298236934538	0.902364485756342
MUB1	-1.1782486935172	0.339074613441273
SRT1	0.911420194526009	0.508704754666044
YPK2	0.390763580076532	0.742135135641598
PGM2	3.63347240938844	0.00992708495153133
YKU80	0.0848652957728109	0.944879068873321
SPG4	3.51058055650944	0.016300112290026
ILV2	-0.751058481545785	0.529706187968312
MYO5	-0.103119478599241	0.930366622945397
HFD1	1.30226975492095	0.290815038772366
MED11	-0.0513755933185614	0.966260395061237
FOL3	-0.187124792623386	0.876446724502402
MGR3	-0.431622888545575	0.719579355108379
ASC1	-2.74931046509752	0.0406838974726785
SNR24	NA	NA
SPC24	0.498777733634901	0.682922252334377
SHH3	-0.130333602897674	0.916791848048045
ASI1	0.167955293002308	0.887307680221854
ADE17	0.105254707624055	0.929353379907228
RPL15B	0.919383840086539	0.450264171636459
PKR1	-1.28800538918917	0.300432256399894
EPO1	0.756919154390831	0.52937269753918
STO1	-0.780332030671159	0.515415512343966
DLT1	-0.522173350544044	0.666719948165731
SAS2	-1.35151626411094	0.288447414047005
ECM16	-2.68764892716544	0.0455321655758321
POM152	-1.37813985383385	0.26651274037581
RRB1	-4.49867000734383	0.00221699006414519
JLP2	-1.8943585066712	0.161315158669975
REC114	1.90144338731136	0.146723502081927
ERG29	-0.392739078429689	0.746456545356478
GID8	1.46848755800186	0.239254579627954
GAT2	2.23845707673225	0.0860847269850934
PSO2	1.49866403826727	0.234807103910187
CIN4	-1.70475097122962	0.201859274692214
RIM11	1.40646499180746	0.257599391418743
SIP5	1.36990670545871	0.269405614475567
RPL13B	-2.83111677909685	0.0360366191050157
RPS16A	-2.42844129444536	0.0653524624099623
NDE1	-1.22247365277206	0.317817453359276
TIF34	-2.49399107329273	0.0597419023201935
OSW5	-0.171809685076904	0.888142102094953
SWP1	-0.510360287345596	0.667924695512061
IMP1	-0.574029248654316	0.639062218172372
YIM2	0.349651601543036	0.80340992918798
YIM1	0.635167983467527	0.595590228093931
NUP53	-0.363390931736303	0.760674532372393
RIM13	0.750273068072936	0.540163578964747
TPP1	0.140741202252328	0.909682977452454
AIM36	-0.358847943722095	0.765920121486613
MRPS8	-0.342982388071299	0.776885557411397
EMT4	0.605016918472453	0.625056292642597
ATG16	1.43131659943555	0.354134811957612
HLJ1	1.41804261948688	0.253164170825123
DNF3	0.509038855483057	0.669221184341852
INP2	-0.892502030522714	0.468498157940723
MSS11	0.364638418430913	0.762310128263388
PAH1	0.402027306036097	0.736277322494857
MME1	0.09796914125993	0.935466260323254
MLH1	-0.0841855171651976	0.943958196334464
CEP3	0.251312572088313	0.833799263703384
ALD3	3.81116778170512	0.00742726044164815
ALD2	1.55832704896724	0.218561945858004
EAR1	-0.640724530154211	0.592787090828776
HOT1	-0.426566374056108	0.724465746539827
DDR48	2.37322662785113	0.0712720436470158
PAI3	3.26430698075729	0.0200229011955125
SIP18	2.04063164586334	0.179592800509325
ECM5	-0.0943873690584224	0.93673145513199
MMT1	-0.809073129500844	0.504841147742563
SPT21	0.232504793016738	0.845722313088382
CTL1	1.05679037244682	0.39110824432039
RGM1	1.37779162501401	0.269038945985791
SNR83	1.43752332798684	0.253949361167527
SSO2	-0.574552507352755	0.630203229270512
ADD37	1.69896171394172	0.181853583374876
RTP1	-1.49713052885169	0.236115426642101
HSC82	2.76145655561498	0.0398733042614962
MRPS17	-0.385894355603014	0.749999200423845
GCV2	0.0461548236278188	0.969200939420856
SGS1	0.143347991397921	0.903966124787835
SPG5	0.168063472368561	0.887792692447518
GYL1	-0.759631914556643	0.532420970303301
MRPL24	-0.56417221766303	0.643066093814637
RPL36A	-3.02290044250507	0.0271210288309251
SNR11	0.490843018422303	0.700156318852977
CMC4	1.26271045957902	0.339706692881078
ICY1	0.104521480358913	0.932338626619973
VTI1	0.701604844773207	0.560434217856156
CIK1	0.50349706559231	0.676020137559426
CLN1	-1.51460842584256	0.226062559286657
ROT1	0.319136761186576	0.787558467579095
RAD14	0.86287411086324	0.478845983416922
RNA170	1.30174236885864	0.363430226559598
ERG2	-1.61814818114362	0.19768962282613
TOM40	-0.844830356427413	0.481964989774151
INP1	-0.521890099509429	0.671328608110125
PFK2	-0.435744099721995	0.712209380651013
HFA1	-0.108625909443829	0.927174661268993
ERG12	-0.804162799820597	0.505802392847501
DML1	-0.334750597030504	0.780035217650456
EFR3	-1.35708550024144	0.272823040028715
CEF1	0.0538809584924729	0.964142664808394
SCJ1	0.915292315536359	0.448490011506414
GAS3	-0.729310372947296	0.542346562083963
SKY1	0.350555665149662	0.767061738433804
GUA1	-3.61877121554775	0.0102117745973048
TRS130	0.0826264371167965	0.944585079243444
ESC1	0.681621290788097	0.569199586272744
ERG8	-0.0747659757291784	0.949543786935982
FSH2	-0.88345482497945	0.477510299488059
UBP8	-1.14315350174732	0.355003286562135
MRE11	-1.56487562673665	0.222665903440617
MRPL44	-0.321787832329905	0.789147083644649
TAF7	-0.929205603673771	0.447530468204345
MTF1	-0.73476667236563	0.552975356793821
RRP5	-4.49701759188728	0.00220186565074534
RPS10B	-2.00852702378203	0.117944607434099
PEP5	0.122708841739187	0.917820414515903
FUS2	1.45264634382773	0.257883818640216
TRI1	-0.299759558465679	0.803619219812248
RNH1	-0.00206541136783711	0.99861481749656
RNA1	-1.56129162839419	0.211857430897035
TAF9	-0.231631423713967	0.846062206965497
BCH1	0.257395807118615	0.827600848174577
DFG5	-0.435914173465635	0.714169720692357
RNT1	-3.29450901560559	0.0192073571621919
CUS1	0.402581993452314	0.738218638891459
YHM2	-2.21482965751224	0.090725521393833
RPL20A	-3.43076961717542	0.0139467404458341
ZRC1	-1.25859863554053	0.305232522045541
COA6	-0.598090412540638	0.669805296612122
FAA4	-2.73838310244515	0.0415189507839207
SNR86	0.730571379093447	0.543989436350576
RKR1	-0.651845219398308	0.586731373649881
GAD1	3.79114988964209	0.00762877274579855
GTO3	3.38171414890906	0.016097577837784
HOR7	3.80635162787092	0.00737685986881637
GFD1	0.465262838201232	0.69685141912913
COX7	1.18539461478668	0.334006441324981
PET111	-0.48001854964685	0.690063448854588
ROY1	1.58830897458403	0.207275294757364
TRM732	-1.84697006406513	0.148828217732452
TIF11	-1.86044691967906	0.144005630826582
TPS3	1.97403996002285	0.123536871741514
SAP30	-0.887774799634518	0.47949129556236
CUE1	0.135787259355931	0.909513959966594
RSN1	-0.128934538532912	0.912745687921633
PPA2	-0.92385762751665	0.449207958461563
PRP24	-1.9743206486273	0.133715754199451
TMA23	-2.77484997620719	0.0421821520062258
RRN9	-0.553783208464103	0.645846360389674
URA10	0.184048658694012	0.886342223907103
CDC65	NA	NA
SCS7	-0.550896066493819	0.643546571048365
ZDS1	0.398291808833821	0.737971587340289
RCE1	-0.885052922068951	0.478629257601128
BUL1	0.209973664776255	0.859585317937752
DSK2	-0.124833124389024	0.915746506901751
FCP1	-0.685183204202117	0.567615685600389
PRM15	1.72109286662235	0.173769627159331
CAT8	1.55281590395802	0.218734893733413
GPI12	0.0670223861260957	0.955262992114334
AEP2	-0.120794999032061	0.919687199718953
RIT1	-0.883527327576252	0.47300768182226
SUP8	NA	NA
YKU70	0.810442651354562	0.504784591164041
NGL2	-0.712975432587949	0.554087339894082
MRPL33	-0.142099303465712	0.906037837453497
DSS1	-0.302294539226107	0.801113985145695
HSH155	-0.953466591917416	0.435786912802045
ABZ2	-0.545200282188628	0.650419285376859
HAS1	-3.6682103700811	0.009546218434485
TDA1	-0.411810575804442	0.72907609220901
GOT1	-0.868366396752337	0.477017055605681
HER2	0.232729588833075	0.847191368123765
JNM1	0.216435215719102	0.857707017608852
LCB1	-0.811654526203697	0.499229892371919
PRC1	1.04605686320507	0.387806061117206
LIP1	0.110106799987416	0.925929977002202
DYN3	-0.496458198982036	0.683353024760266
ADE4	-1.51171123952217	0.22944843888645
ATM1	-1.67021388570544	0.189485858407021
YME2	0.996078952260623	0.411793080834935
ADH2	-1.0477311767176	0.400593414473399
UBP15	1.35925559451753	0.272240871714178
SCW10	-3.40038288654042	0.0147068730130657
FKS3	0.171731968798691	0.8864578853556
GAS1	-2.58415192430203	0.0520310890238326
PSE1	-1.83366989294514	0.149432398419487
NIP1	-2.7451486518634	0.0412029057129571
GLC8	0.88567746101231	0.46248927227486
ELP6	-2.39279814051397	0.0733515590530226
TGL3	0.295510841075414	0.803735593619664
PRE5	-0.155533344471344	0.895080998033986
DIA1	2.66332141298373	0.0464662090816116
ADH6	-1.11941987581787	0.358162327917933
FET4	-0.22542921612992	0.848705688423612
SNO4	2.18649002506671	0.177576301963122
ERR3	4.10996098723284	0.00977416732832601
PAU19	0.70488694008012	0.587370908376132
PAU9	0.542880318099452	0.739005787219918
MIX23	-0.244696008193248	0.839425765360713
SRO77	-0.0988482595342851	0.934289814666339
PKC1	-0.387246299249745	0.743982495361898
SEA4	-0.559165269373221	0.642344481325098
RTG3	-0.464012924718739	0.698735400273163
SFT2	0.480214073098503	0.688280665911613
ECM21	1.69997560894124	0.17899539005614
ATP1	-0.455999008322949	0.699945027875285
BNA4	0.509410878672607	0.674222543757499
BRN1	-0.0440509751342299	0.970795059712117
ROX3	0.0644534907993352	0.95658936420645
RPL32	-2.55193449114652	0.0545987213937559
SCS22	1.06135602701345	0.390016273182471
MAP2	-0.17396889979144	0.882730892357283
MRP21	-0.165692154018059	0.890546667512531
AVT5	-0.104814772931314	0.930545843245145
TEL1	0.26058811089932	0.826448150194063
RPL23A	-2.66902674656983	0.0461290052799155
BOI1	0.745673009231909	0.53325724742834
CDC27	0.302333173614986	0.799586251020351
ALG3	-3.05651563229793	0.0279277214176402
PET112	0.121898971809628	0.91981738052455
NUP170	-1.07103241132729	0.379145250394598
ATG8	2.10777277516	0.105983984763512
ILS1	-2.65971587487049	0.0466689649342922
SSA3	4.13971354499917	0.00412849460368919
AAR2	1.48723233429156	0.243919186637737
SNR56	1.20758930911054	0.400799280214011
RPS8A	-2.31434313222885	0.0771342319905835
KTI11	-0.475461213219131	0.69970753904747
AST1	-0.67613442629875	0.578734941741861
PRS4	-2.55274017979771	0.0571932086585965
UBP13	-0.705273894140429	0.557143956568638
SEF1	0.491390061128138	0.681223674189937
PRX1	1.99595584206717	0.120763950764491
KIP1	-0.00614761919155175	0.995905419503018
SKT5	-0.753292583965552	0.532613376223704
YEL1	-0.640222033175074	0.599600191962475
CMC2	0.133121847537413	0.912623077974377
SHP1	0.194113719008196	0.869211913523804
PTH2	-0.178442684761421	0.88151156806548
PTC3	-0.141091029840499	0.904697812864558
TOD6	-2.93177117739067	0.032127536752586
SAS3	-1.28377278134255	0.301953309521704
PIN4	-0.28050167801085	0.812447866245503
SEC17	0.343472450881605	0.772216682427698
MOH1	0.705709403945384	0.573743962209176
RRT1	0.998058306568723	0.453240003268695
EDE1	0.443658557196475	0.707736340241693
PSY4	0.18078336307815	0.879403324036076
COR1	0.818050245500432	0.494977519242199
ECM13	-0.525351764868356	0.687472668265126
FUI1	-2.59781301311765	0.0531086802445588
PRE7	0.197506995822646	0.866946865579847
ERD2	0.609946414348828	0.609993702662112
URA7	-4.87999632773228	0.00111560025073098
MRPL16	-0.38667879197536	0.747862501954604
APL3	-0.704370316712757	0.562937532393157
POL12	-0.56746930186957	0.640047523848372
STU1	0.267058059918009	0.82283261113802
RIB1	0.218086959869045	0.854682660859606
HEK2	-1.08091107262778	0.375042459242775
SHE1	0.156184763156295	0.898493079276881
PET9	-0.201094787500238	0.864285095051558
RPL19B	-3.18754734676701	0.0206521735661087
LSM2	-1.01976777282605	0.406021458550472
RRN10	-0.236929856251376	0.847839297557842
NCL1	-3.3562108543888	0.0160482900921143
MCM2	-0.133972178122578	0.910239255791869
PIM1	0.14497822224555	0.90211973038712
HAP3	-0.427142486758689	0.725785750489786
RFT1	-1.14318113226318	0.352591186708835
APN2	0.925536003884979	0.451194105167172
POP8	-2.22825654556091	0.0964262503259004
PEP1	0.279833990380733	0.812525590466901
FUS3	-1.78591587154481	0.164000623104742
ACH1	1.68605768676668	0.18208534276601
RRN6	-0.213694607583533	0.857052223119298
FMT1	1.31026773556103	0.312663306721994
SCT1	0.623035738364455	0.601496956472898
ALK2	-1.94078005121994	0.133353232538848
HIR1	-0.405847315042387	0.736181228090806
SLA1	0.701306908978328	0.556688353902128
LDB7	-0.278701326226158	0.816752297093772
PDR3	0.697442153649766	0.561170731665372
UTP20	-3.20876216817924	0.0202082295171171
HTA2	-1.45198153635504	0.241782330641724
HTB2	-0.888484763856222	0.459806138823945
ECM15	0.850690024569118	0.481871820174137
NTH2	1.75120807278207	0.167245522884501
RER2	0.139242170051995	0.90664198894977
COQ1	0.646041280458663	0.589683997666832
GPI18	0.0359949937818587	0.975711972601027
RCR1	0.615484794656077	0.60714097134099
UGA2	1.63712521096474	0.19695009915127
DSF2	0.662072424935517	0.581450710565281
FLR1	-0.458552167840284	0.703681504673106
HHF1	0.12253602856226	0.916962566600836
HHT1	-0.296575210135883	0.801289878200558
IPP1	-0.298819040887402	0.799767028111649
GRX7	0.648254079266744	0.590019982135879
MNN2	-0.605804408656026	0.61114625802966
KAP104	-0.600589744245907	0.614400001497097
GAL7	3.74008802180211	0.00960215980206997
GAL10	1.85089020053299	0.151064476097689
GAL1	0.348366678454565	0.776571030627321
FUR4	0.336075565023723	0.78011859128363
POA1	1.19338128913674	0.335445925975474
CHS3	-0.790899391384145	0.510204241000822
SCO2	0.369605394781161	0.759919294764394
OLA1	0.321114031267416	0.785185598141482
ETR1	0.898774403099504	0.457187719660145
YPK3	-0.439221463565249	0.713521891769916
CDS1	-1.73717069641799	0.171302552511977
RKM3	-1.42295227081049	0.258482355962194
RPL4A	-3.42828007042411	0.0139658736599179
EDS1	0.253619464078219	0.83481684120664
HMT1	-3.64436757971852	0.00993745152187248
PDX3	0.708092014284175	0.554258496024577
SNR161	1.12934301092529	0.475892593626424
TLC1	-0.406136399089478	0.732363571812292
CSG2	0.451120664193087	0.703224005575783
SCO1	0.112562569662451	0.925647601805523
CHS2	-0.570095821210322	0.633675521311048
ATP3	0.234059349975753	0.842582950437509
FIG1	-1.37969900991945	0.367482521276148
FAT1	-0.434583109245692	0.714822950384773
CST26	-0.808871212570864	0.504051842664744
QDR3	-0.190438565677763	0.872996764406621
TCM62	0.35225996596372	0.768499128941738
GIP1	2.74764023339381	0.0435541827807715
ZTA1	1.3869011909836	0.267098960669165
FMP23	-0.0643905498394995	0.961458286914882
RPS11B	-2.61467794395417	0.0498583763129303
REB1	0.447962817487775	0.705962456729425
REG2	0.148771092079762	0.905750008772449
RFS1	1.71503255494062	0.174016225696544
YRO2	3.65498264019322	0.00982583421279076
PRP6	-0.276565276518854	0.816412134273009
MUM2	-0.667687685821766	0.578995365444571
UBP14	-0.564362717679584	0.636342952092906
TSC3	-0.271904376367152	0.819743925866146
AKL1	1.18728007958655	0.331697964815274
ORC2	0.650912728386205	0.587630540081553
TRM7	-3.315078435863	0.0182489529513261
ECM2	0.995699932598053	0.416251765327954
NRG2	1.39295540092424	0.264807085737495
TIP1	1.74864349935939	0.165829666731156
BAP2	0.230572574875048	0.844659670897507
TAT1	-1.78062626957202	0.159904014468771
ALG14	1.0919893539475	0.376225387835243
HSP26	5.06014543692466	0.00121161426106718
RDH54	-1.11546567453221	0.361696235097291
PFF1	-0.777000034204107	0.518390172813105
ECM8	2.87015972551871	0.0376316243523303
SLM4	0.324821110090331	0.78630089591354
ECM33	-1.18540273460678	0.331114062924287
RPG1	-2.2742447233047	0.0817403202957921
SEC18	0.103654495097102	0.929950933453314
SPT7	-0.0572082123367864	0.961511675598596
UBC4	1.41149254384416	0.253474174356841
TEC1	-1.17403145033081	0.340935934290912
MIS1	-3.68411694262749	0.00921937570447426
RPL19A	-2.79000354658393	0.0383195774568398
AAC3	0.763642434430373	0.533010276455708
IST2	-0.268341807797507	0.819986436909677
RFC5	-0.785129013797157	0.517702757814332
POL30	-1.74785010661278	0.184313788544112
NHP6B	0.747287734531143	0.536941905346637
TIM12	-0.0725278119245977	0.953082330958271
PHO3	-2.14974414971797	0.0979756966211154
PHO5	-0.758197651604458	0.529487793779255
PBY1	-1.00134058184269	0.414183090186673
RXT2	0.0167905698428979	0.988813490461839
VPS15	0.372893816668061	0.755552535933989
MMS4	0.982462159394042	0.425776644729559
FES1	3.69211550059631	0.00896845302344787
EXO84	0.16726513096972	0.888101862139505
SIF2	0.366560727334541	0.759681215167153
YMC2	-3.04755724356664	0.0283366702779529
VID24	-0.321112508809064	0.787822303483322
PHO88	-1.8118531646076	0.153335027914895
IML3	0.587911413243722	0.62920862692156
AIM3	1.10339197841585	0.368145594749398
CMD1	0.0472071634141429	0.968023238778048
ALG1	-0.639679837183005	0.595249686743129
YSA1	0.58626853360706	0.623002132308395
SUS1	0.565229964393881	0.640340453484543
CYC8	0.235795858878183	0.841669923259915
RAD16	1.38784622168306	0.262918688978095
LYS2	-0.945811863358396	0.434919902189336
TKL2	1.78334729007617	0.166850907282672
TEF2	0.0682005191763462	0.953682814190949
MUD1	-1.28006615289439	0.307170279802478
CBP6	-0.326049736804658	0.789701625400044
GRS1	-2.32149563562739	0.0763054402544897
MRPL36	-0.285617741308007	0.810709252573797
TFC1	-0.387329849954897	0.747245406305065
PTC4	-1.48818325619332	0.238790141305093
TPS1	2.87696417360528	0.0334826480582406
VMA2	-0.310453484957752	0.792236807554968
ATG14	1.97480551942067	0.13695918291948
OPY1	-0.270422028960555	0.821936518595363
SHE3	-0.636050384946371	0.59540136143016
CCZ1	0.344761594664204	0.775837167445271
AGP2	1.45125707943151	0.246335221173262
HSL7	-0.37770259792541	0.751199024011726
CKS1	-0.264155617021557	0.826101254178266
MEC1	-0.28164025838104	0.814090857760019
IRA1	0.453372284265645	0.70224814606954
BMT2	-1.29184827462552	0.310113841262444
MAK5	-4.00452621291473	0.00544230866028117
SUP45	-2.81251143399898	0.0372090264743107
ADH5	0.707157327261024	0.559750119900957
MRPS9	-0.787434371108314	0.514243888636961
RTC2	2.72973401787544	0.0490875763206383
YSW1	1.11011438603383	0.403693224956221
ARA1	1.71355551617982	0.174066921971587
TBS1	1.20258775816796	0.328572226105789
APD1	0.627951147681074	0.599033859258642
SPP381	-0.770280470046867	0.537763196145577
RIB7	-1.18938554755163	0.342381666743561
RPB5	-1.9659035749982	0.126682777714765
CNS1	-2.48351462752213	0.062725858274678
SLI15	-0.0706536201326126	0.95319385785202
ICS2	0.897781328827602	0.460194217270545
AMN1	-2.59816160691583	0.0513337925895177
IFA38	-0.580324365440248	0.626033405176717
CDC28	0.360708178640575	0.762394616186339
CSH1	1.58362868813257	0.209335203710982
TOS1	-1.43463278079134	0.246469032242829
YSY6	0.0360828351514927	0.97563921938993
EXO5	-0.213553826608171	0.857695274643045
ARL1	-0.93286389827354	0.4421586930813
UBS1	0.921635534549499	0.452891090977998
TYR1	-0.880414677978574	0.467941417499896
POP7	-0.918751767153274	0.463691476386482
PEX32	0.437454111312764	0.717566251446609
SSE2	3.9870829042117	0.00541474498936462
NPL4	0.909082290822699	0.452710497690954
SEC66	-0.387042745421887	0.74459043602321
SMY2	-2.04111890320881	0.114318504925534
UMP1	-0.477670024262304	0.688970262919928
SWD3	-0.377860103035932	0.75685369392181
ECM31	0.0925468916643479	0.939565159589196
EHT1	1.33386763560094	0.279901990002198
FZO1	-0.00631983979279764	0.995762839840143
DTR1	1.08301701051497	0.405440308768937
RPS6B	-2.74798603034067	0.0408913701558222
SMP1	2.05990671481235	0.114373466366851
YPC1	2.61939906284456	0.050966863493682
MBA1	-0.546565246396718	0.653225781553996
PCH2	-0.00887695358194377	0.994316015143264
GDT1	-1.96861120098583	0.12554655659704
NTC20	0.0755889024641558	0.951009245892921
RPS9B	-4.40179233217707	0.00257877769896103
RPL21A	-3.058047008943	0.0253666007261242
RIM2	-1.36757892599568	0.274795527847825
MED8	0.632358669567679	0.60128947706634
AIM4	0.361767416388963	0.776538134578523
MSI1	-1.69185025338682	0.189464984496906
PGI1	-0.597460752432747	0.614627120544221
TAF5	-0.513623515333942	0.666668227541303
KTR4	0.690028208192901	0.563360264207464
BEM1	-0.138589621781001	0.90687513713261
DER1	1.26942785414961	0.306247321851533
MCM7	-0.331829870651164	0.779904620991674
COS111	1.07666360842716	0.381481513002034
LDH1	0.754962930951479	0.533947585308005
KTR3	-1.32420276798855	0.284900425294482
FTH1	-0.0604402022402649	0.959259820934011
DUR1,2	-0.0683458816538863	0.954047715483054
